,Categ,Priority,O*NET-SOC Code,Title,Description,Total Employment,Mean Hourly Wage,25th Percentile Hourly Wage,Median Hourly Wage,75th Percentile Hourly Wage,"Employment change, numeric, 2022-32","Employment change, percent, 2022-32",sustainable_wage,sustainable_wage_ind,stable_employment
435,,,27-1029.00,"Designers, All Other",All designers not listed separately.,"11,180",36.75,21.24,31.44,45.04,1.1,3.1,6.420000000000002,True,True
436,,,27-2011.00,Actors,"Play parts in stage, television, radio, video, or film productions, or other settings for entertainment, information, or instruction. Interpret serious or comic role by speech, gesture, and body movement to entertain or inform audience. May dance and sing.","54,160",36.06,15.61,17.94,29.63,2.5,3.2,-7.079999999999998,False,True
437,,,27-2012.00,Producers and Directors,"Produce or direct stage, television, radio, video, or film productions for entertainment, information, or instruction. Responsible for creative decisions, such as interpretation of script, choice of actors or guests, set design, sound, special effects, and choreography.","153,770",53.20,27.92,41.02,61.52,11.7,6.7,16.000000000000004,True,True
438,,,27-2012.03,Media Programming Directors,"Direct and coordinate activities of personnel engaged in preparation of radio or television station program schedules and programs, such as sports or news.","153,770",53.20,27.92,41.02,61.52,11.7,6.7,16.000000000000004,True,True
439,,,27-2012.04,Talent Directors,"Audition and interview performers to select most appropriate talent for parts in stage, television, radio, or motion picture productions.","153,770",53.20,27.92,41.02,61.52,11.7,6.7,16.000000000000004,True,True
440,,,27-2012.05,Media Technical Directors/Managers,"Coordinate activities of technical departments, such as taping, editing, engineering, and maintenance, to produce radio or television programs.","153,770",53.20,27.92,41.02,61.52,11.7,6.7,16.000000000000004,True,True
444,,,27-2031.00,Dancers,"Perform dances. May perform on stage, for broadcasting, or for video recording.","8,930",24.62,15.51,21.64,29.18,0.6,5.3,-3.379999999999999,False,True
445,,,27-2032.00,Choreographers,Create new dance routines. Rehearse performance of routines. May direct and stage presentations.,"5,400",28.24,16.20,24.52,36.25,0.3,5.0,-0.5,False,True
446,,,27-2041.00,Music Directors and Composers,"Conduct, direct, plan, and lead instrumental or vocal performances by musical artists or groups, such as orchestras, bands, choirs, and glee clubs; or create original works of music.","11,690",45.88,21.66,30.26,47.21,0.6,1.1,5.240000000000002,True,True
447,,,27-2042.00,Musicians and Singers,"Play one or more musical instruments or sing. May perform on stage, for broadcasting, or for sound or video recording.","31,750",50.21,20.36,39.14,61.74,2.1,1.2,14.120000000000001,True,True
448,,,27-2091.00,"Disc Jockeys, Except Radio","Play prerecorded music for live audiences at venues or events such as clubs, parties, or wedding receptions. May use techniques such as mixing, cutting, or sampling to manipulate recordings. May also perform as emcee (master of ceremonies).","5,640",25.48,15.04,21.34,29.60,1.0,4.2,-3.6799999999999997,False,True
449,,,27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other","All entertainers and performers, sports and related workers not listed separately.","11,640",29.67,15.58,20.31,31.06,2.2,8.2,-4.710000000000001,False,True
450,,,27-3011.00,Broadcast Announcers and Radio Disc Jockeys,"Speak or read from scripted materials, such as news reports or commercial messages, on radio, television, or other communications media. May play and queue music, announce artist or title of performance, identify station, or interview guests.","26,820",74.87,14.92,20.07,32.88,-3.2,-11.4,-4.949999999999999,False,False
451,,,27-3023.00,"News Analysts, Reporters, and Journalists","Narrate or write news stories, reviews, or commentary for print, broadcast, or other communications media such as newspapers, magazines, radio, or television. May collect and analyze information through interview, investigation, or observation.","44,530",41.49,18.12,26.9,40.04,-1.9,-3.3,1.879999999999999,True,False
452,,,27-3031.00,Public Relations Specialists,"Promote or create an intended public image for individuals, groups, or organizations. May write or select material for release to various communications media. May specialize in using social media.","264,750",37.76,24.03,32.42,44.65,18.0,6.1,7.400000000000002,True,True
453,,,27-3041.00,Editors,"Plan, coordinate, revise, or edit written material. May review proposals and drafts for possible publication.","101,430",40.78,24.46,35.14,49.45,-4.9,-4.0,10.120000000000001,True,False
454,,,27-3042.00,Technical Writers,"Write technical materials, such as equipment manuals, appendices, or operating and maintenance instructions. May assist in layout work.","48,620",41.71,29.45,38.44,49.10,3.7,6.9,13.419999999999998,True,True
455,,,27-3043.00,Writers and Authors,"Originate and prepare written material, such as scripts, stories, advertisements, and other material.","54,010",44.02,24.51,35.17,50.48,5.6,3.7,10.150000000000002,True,True
456,,,27-3043.05,"Poets, Lyricists and Creative Writers","Create original written works, such as scripts, essays, prose, poetry or song lyrics, for publication or performance.","54,010",44.02,24.51,35.17,50.48,5.6,3.7,10.150000000000002,True,True
457,,,27-3091.00,Interpreters and Translators,"Interpret oral or sign language, or translate written text from one language into another.","52,160",29.68,19.92,25.79,35.30,3.0,4.3,0.7699999999999996,True,True
458,,,27-3092.00,Court Reporters and Simultaneous Captioners,"Use verbatim methods and equipment to capture, store, retrieve, and transcribe pretrial and trial proceedings or other information. Includes stenocaptioners who operate computerized stenographic captioning equipment to provide captions of live or prerecorded broadcasts for hearing-impaired viewers.","14,240",33.79,21.56,30.56,44.21,0.6,2.8,5.539999999999999,True,True
459,,,27-3099.00,"Media and Communication Workers, All Other",All media and communication workers not listed separately.,"23,780",54.73,22.61,31.25,50.90,1.1,4.3,6.23,True,True
460,,,27-4011.00,Audio and Video Technicians,"Set up, maintain, and dismantle audio and video equipment, such as microphones, sound speakers, connecting wires and cables, sound and mixing boards, video cameras, video monitors and servers, and related electronic equipment for live or recorded events, such as concerts, meetings, conventions, presentations, podcasts, news conferences, and sporting events.","56,110",27.74,18.95,24.36,32.74,3.5,4.7,-0.6600000000000001,False,True
461,,,27-4012.00,Broadcast Technicians,"Set up, operate, and maintain the electronic equipment used to acquire, edit, and transmit audio and video for radio or television programs. Control and adjust incoming and outgoing broadcast signals to regulate sound volume, signal strength, and signal clarity. Operate satellite, microwave, or other transmitter equipment to broadcast radio or television programs.","33,020",40.80,18.24,29.19,48.23,-0.4,-1.1,4.170000000000002,True,False
462,,,27-4014.00,Sound Engineering Technicians,"Assemble and operate equipment to record, synchronize, mix, edit, or reproduce sound, including music, voices, or sound effects, for theater, video, film, television, podcasts, sporting events, and other productions.","13,420",36.34,20.00,29.17,47.82,-0.2,-1.2,4.150000000000002,True,False
463,,,27-4015.00,Lighting Technicians,"Set up, maintain, and dismantle light fixtures, lighting control devices, and the associated lighting electrical and rigging equipment used for photography, television, film, video, and live productions. May focus or operate light fixtures, or attach color filters or other lighting accessories.","8,540",35.59,21.00,29.64,40.48,-0.4,-3.4,4.620000000000001,True,False
464,,,27-4021.00,Photographers,"Photograph people, landscapes, merchandise, or other subjects. May use lighting equipment to enhance a subject's appearance. May use editing software to produce finished images and prints. Includes commercial and industrial photographers, scientific photographers, and photojournalists.","47,380",24.14,14.93,19.31,28.73,6.1,4.1,-5.710000000000001,False,True
465,,,27-4031.00,"Camera Operators, Television, Video, and Film","Operate television, video, or film camera to record images or scenes for television, video, or film productions.","22,970",33.63,20.54,27.99,40.50,1.0,2.8,2.969999999999999,True,True
466,,,27-4032.00,Film and Video Editors,"Edit moving images on film, video, or other media. May work with a producer or director to organize images for final production. May edit or synchronize soundtracks with images.","32,080",38.94,22.50,30.54,47.09,4.8,9.4,5.52,True,True
467,,,27-4099.00,"Media and Communication Equipment Workers, All Other",All media and communication equipment workers not listed separately.,"14,300",35.81,22.78,33.41,47.27,0.6,3.4,8.389999999999997,True,True
468,,,29-1011.00,Chiropractors,"Assess, treat, and care for patients by manipulation of spine and musculoskeletal system. May provide spinal adjustment or address sacral or pelvic misalignment.","37,740",40.25,25.36,36.24,48.23,4.9,8.8,11.220000000000002,True,True
469,,,29-1021.00,"Dentists, General","Examine, diagnose, and treat diseases, injuries, and malformations of teeth and gums. May treat diseases of nerve, pulp, and other dental tissues affecting oral hygiene and retention of teeth. May fit dental appliances or provide preventive care.","120,740",82.83,50.71,74.54,102.03,6.0,4.4,49.52000000000001,True,True
471,,,29-1023.00,Orthodontists,"Examine, diagnose, and treat dental malocclusions and oral cavity anomalies. Design and fabricate appliances to realign teeth and jaws to produce and maintain normal function and to improve appearance.","6,310",104.00,46.33,83.83,#,0.3,4.5,58.81,True,True
473,,,29-1029.00,"Dentists, All Other Specialists",All dentists not listed separately.,"5,250",112.23,80.19,102.28,#,0.2,2.7,77.26,True,True
474,,,29-1031.00,Dietitians and Nutritionists,"Plan and conduct food service or nutritional programs to assist in the promotion of health and control of disease. May supervise activities of a department providing quantity food services, counsel individuals, or conduct nutritional research.","69,880",33.34,27.16,31.95,38.67,5.2,6.6,6.93,True,True
475,,,29-1041.00,Optometrists,"Diagnose, manage, and treat conditions and diseases of the human eye and visual system. Examine eyes and visual system, diagnose problems or impairments, prescribe corrective lenses, and provide treatment. May prescribe therapeutic drugs to treat specific eye conditions.","40,640",63.99,46.63,60.38,75.01,3.8,8.8,35.36,True,True
476,,,29-1051.00,Pharmacists,"Dispense drugs prescribed by physicians and other health practitioners and provide information to patients about medications and their use. May advise physicians and other health practitioners on the selection, dosage, interactions, and side effects of medications.","325,480",62.22,59.14,63.82,71.04,8.7,2.6,38.8,True,True
477,,,29-1071.00,Physician Assistants,"Provide healthcare services typically performed by a physician, under the supervision of a physician. Conduct complete physicals, provide treatment, and counsel patients. May, in some cases, prescribe medication. Must graduate from an accredited educational program for physician assistants.","140,910",60.23,50.12,60.58,67.63,39.3,26.5,35.56,True,True
478,,,29-1071.01,Anesthesiologist Assistants,Assist anesthesiologists in the administration of anesthesia for surgical and non-surgical procedures. Monitor patient status and provide patient care during surgical treatment.,"140,910",60.23,50.12,60.58,67.63,39.3,26.5,35.56,True,True
479,,,29-1081.00,Podiatrists,Diagnose and treat diseases and deformities of the human foot.,"9,320",75.95,47.08,71.5,100.09,0.1,1.0,46.480000000000004,True,True
480,,,29-1122.00,Occupational Therapists,"Assess, plan, and organize rehabilitative programs that help build or restore vocational, homemaking, and daily living skills, as well as general independence, to persons with disabilities or developmental delays. Use therapeutic techniques, adapt the individual's environment, teach skills, and modify specific tasks that present barriers to the individual.","134,980",44.61,37.36,44.8,50.35,16.1,11.5,19.779999999999998,True,True
481,,,29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists","Provide therapy to patients with visual impairments to improve their functioning in daily life activities. May train patients in activities such as computer use, communication skills, or home management skills.","134,980",44.61,37.36,44.8,50.35,16.1,11.5,19.779999999999998,True,True
482,,,29-1123.00,Physical Therapists,"Assess, plan, organize, and participate in rehabilitative programs that improve mobility, relieve pain, increase strength, and improve or correct disabling conditions resulting from disease or injury.","229,740",47.10,38.80,46.98,51.65,37.3,15.1,21.959999999999997,True,True
483,,,29-1124.00,Radiation Therapists,"Provide radiation therapy to patients as prescribed by a radiation oncologist according to established practices and standards. Duties may include reviewing prescription and diagnosis; acting as liaison with physician and supportive care personnel; preparing equipment, such as immobilization, treatment, and protection devices; and maintaining records, reports, and files. May assist in dosimetry procedures and tumor localization.","15,510",47.28,37.46,43.04,50.84,0.4,2.4,18.02,True,True
484,,,29-1125.00,Recreational Therapists,"Plan, direct, or coordinate medically-approved recreation programs for patients in hospitals, nursing homes, or other institutions. Activities include sports, trips, dramatics, social activities, and crafts. May assess a patient condition and recommend appropriate recreational activity.","15,920",27.07,20.00,24.68,31.99,0.6,3.6,-0.33999999999999986,False,True
485,,,29-1126.00,Respiratory Therapists,"Assess, treat, and care for patients with breathing disorders. Assume primary responsibility for all respiratory care modalities, including the supervision of respiratory therapy technicians. Initiate and conduct therapeutic procedures; maintain patient records; and select, assemble, check, and operate equipment.","129,910",35.73,29.93,33.91,39.23,16.7,12.5,8.889999999999997,True,True
486,,,29-1127.00,Speech-Language Pathologists,"Assess and treat persons with speech, language, voice, and fluency disorders. May select alternative communication systems and teach their use. May perform research related to speech and language problems.","162,760",43.01,32.07,40.45,50.24,33.1,19.3,15.430000000000003,True,True
487,,,29-1128.00,Exercise Physiologists,"Assess, plan, or implement fitness programs that include exercise or physical activities such as those designed to improve cardiorespiratory function, body composition, muscular strength, muscular endurance, or flexibility.","6,580",26.84,22.15,24.69,30.22,1.7,10.2,-0.3299999999999983,False,True
488,,,29-1129.00,"Therapists, All Other",All therapists not listed separately.,"16,920",34.55,22.76,29.23,39.79,5.2,12.2,4.210000000000001,True,True
489,,,29-1129.01,Art Therapists,"Plan or conduct art therapy sessions or programs to improve clients' physical, cognitive, or emotional well-being.","16,920",34.55,22.76,29.23,39.79,5.2,12.2,4.210000000000001,True,True
490,,,29-1129.02,Music Therapists,"Plan, organize, direct, or assess clinical and evidenced-based music therapy interventions to positively influence individuals' physical, psychological, cognitive, or behavioral status.","16,920",34.55,22.76,29.23,39.79,5.2,12.2,4.210000000000001,True,True
491,,,29-1131.00,Veterinarians,"Diagnose, treat, or research diseases and injuries of animals. Includes veterinarians who conduct research and development, inspect livestock, or care for pets and companion animals.","78,810",62.07,39.70,49.64,63.93,17.7,19.7,24.62,True,True
492,,,29-1141.00,Registered Nurses,"Assess patient health problems and needs, develop and implement nursing care plans, and maintain medical records. Administer nursing care to ill, injured, convalescent, or disabled patients. May advise patients on health maintenance and disease prevention or provide case management. Licensing or registration required.","3,072,700",42.80,32.06,39.05,48.60,177.4,5.6,14.029999999999998,True,True
493,,,29-1141.01,Acute Care Nurses,"Provide advanced nursing care for patients with acute conditions such as heart attacks, respiratory distress syndrome, or shock. May care for pre- and post-operative patients or perform advanced, invasive diagnostic or therapeutic procedures.","3,072,700",42.80,32.06,39.05,48.60,177.4,5.6,14.029999999999998,True,True
494,,,29-1141.02,Advanced Practice Psychiatric Nurses,"Assess, diagnose, and treat individuals and families with mental health or substance use disorders or the potential for such disorders. Apply therapeutic activities, including the prescription of medication, per state regulations, and the administration of psychotherapy.","3,072,700",42.80,32.06,39.05,48.60,177.4,5.6,14.029999999999998,True,True
495,,,29-1141.03,Critical Care Nurses,Provide specialized nursing care for patients in critical or coronary care units.,"3,072,700",42.80,32.06,39.05,48.60,177.4,5.6,14.029999999999998,True,True
496,,,29-1141.04,Clinical Nurse Specialists,"Direct nursing staff in the provision of patient care in a clinical practice setting, such as a hospital, hospice, clinic, or home. Ensure adherence to established clinical policies, protocols, regulations, and standards.","3,072,700",42.80,32.06,39.05,48.60,177.4,5.6,14.029999999999998,True,True
497,,,29-1151.00,Nurse Anesthetists,"Administer anesthesia, monitor patient's vital signs, and oversee patient recovery from anesthesia. May assist anesthesiologists, surgeons, other physicians, or dentists. Must be registered nurses who have specialized graduate education.","46,540",98.93,83.75,97.64,109.21,4.5,9.0,72.62,True,True
498,,,29-1161.00,Nurse Midwives,"Diagnose and coordinate all aspects of the birthing process, either independently or as part of a healthcare team. May provide well-woman gynecological care. Must have specialized, graduate nursing education.","7,950",58.87,49.28,58.12,65.87,0.5,6.4,33.099999999999994,True,True
499,,,29-1171.00,Nurse Practitioners,"Diagnose and treat acute, episodic, or chronic illness, independently or as part of a healthcare team. May focus on health promotion and disease prevention. May order, perform, or interpret diagnostic tests such as lab work and x rays. May prescribe medication. Must be registered nurses who have specialized graduate education.","258,230",59.94,49.64,58.47,65.13,118.6,44.5,33.45,True,True
500,,,29-1181.00,Audiologists,Assess and treat persons with hearing and related disorders. May fit hearing aids and provide auditory training. May perform research related to hearing problems.,"13,940",43.02,33.05,39.75,48.60,1.5,10.6,14.73,True,True
505,,,29-1215.00,Family Medicine Physicians,"Diagnose, treat, and provide preventive care to individuals and families across the lifespan. May refer patients to specialists when needed for further diagnosis or treatment.","100,940",107.91,63.75,101.59,#,4.0,3.7,76.57000000000001,True,True
506,,,29-1216.00,General Internal Medicine Physicians,"Diagnose and provide nonsurgical treatment for a wide range of diseases and injuries of internal organ systems. Provide care mainly for adults and adolescents, and are based primarily in an outpatient care setting.","67,220",108.30,45.50,103.11,#,1.8,2.5,78.09,True,True
507,,,29-1217.00,Neurologists,"Diagnose, manage, and treat disorders and diseases of the brain, spinal cord, and peripheral nerves, with a primarily nonsurgical focus.","11,340",122.84,72.58,107.82,#,0.4,3.2,82.8,True,True
509,,,29-1221.00,"Pediatricians, General","Diagnose, treat, and help prevent diseases and injuries in children. May refer patients to specialists for further diagnosis or treatment, as needed.","33,430",97.71,66.85,91.51,#,0.3,0.9,66.49000000000001,True,True
511,,,29-1223.00,Psychiatrists,"Diagnose, treat, and help prevent mental disorders.","26,500",118.92,66.78,109.08,#,1.9,6.7,84.06,True,True
513,,,29-1229.00,"Physicians, All Other",All physicians not listed separately.,"305,260",114.76,36.98,107.41,#,10.0,3.0,82.39,True,True
514,,,29-1229.01,Allergists and Immunologists,"Diagnose, treat, and help prevent allergic diseases and disease processes affecting the immune system.","305,260",114.76,36.98,107.41,#,10.0,3.0,82.39,True,True
515,,,29-1229.02,Hospitalists,"Provide inpatient care predominantly in settings such as medical wards, acute care units, intensive care units, rehabilitation centers, or emergency rooms. Manage and coordinate patient care throughout treatment.","305,260",114.76,36.98,107.41,#,10.0,3.0,82.39,True,True
516,,,29-1229.03,Urologists,"Diagnose, treat, and help prevent benign and malignant medical and surgical disorders of the genitourinary system and the renal glands.","305,260",114.76,36.98,107.41,#,10.0,3.0,82.39,True,True
517,,,29-1229.04,Physical Medicine and Rehabilitation Physicians,"Diagnose and treat disorders requiring physiotherapy to provide physical, mental, and occupational rehabilitation.","305,260",114.76,36.98,107.41,#,10.0,3.0,82.39,True,True
518,,,29-1229.05,Preventive Medicine Physicians,"Apply knowledge of general preventive medicine and public health issues to promote health care to groups or individuals, and aid in the prevention or reduction of risk of disease, injury, disability, or death. May practice population-based medicine or diagnose and treat patients in the context of clinical health promotion and disease prevention.","305,260",114.76,36.98,107.41,#,10.0,3.0,82.39,True,True
519,,,29-1229.06,Sports Medicine Physicians,"Diagnose, treat, and help prevent injuries that occur during sporting events, athletic training, and physical activities.","305,260",114.76,36.98,107.41,#,10.0,3.0,82.39,True,True
520,,,29-1241.00,"Ophthalmologists, Except Pediatric",Diagnose and perform surgery to treat and help prevent disorders and diseases of the eye. May also provide vision services for treatment including glasses and contacts.,"12,580",127.62,49.04,105.68,#,0.5,3.6,80.66000000000001,True,True
524,,,29-1291.00,Acupuncturists,"Diagnose, treat, and prevent disorders by stimulating specific acupuncture points within the body using acupuncture needles. May also use cups, nutritional supplements, therapeutic massage, acupressure, and other alternative health therapies.","7,800",39.61,24.23,34.72,48.21,1.4,5.3,9.7,True,True
525,,,29-1292.00,Dental Hygienists,Administer oral hygiene care to patients. Assess patient oral hygiene problems or needs and maintain health records. Advise patients on oral health maintenance and disease prevention. May provide advanced care such as providing fluoride treatment or administering topical anesthesia.,"214,700",40.80,36.11,39.14,46.57,16.3,7.4,14.120000000000001,True,True
526,,,29-1299.00,"Healthcare Diagnosing or Treating Practitioners, All Other",All healthcare diagnosing or treating practitioners not listed separately.,"30,080",59.60,36.44,51.07,72.82,0.7,2.0,26.05,True,True
527,,,29-1299.01,Naturopathic Physicians,"Diagnose, treat, and help prevent diseases using a system of practice that is based on the natural healing capacity of individuals. May use physiological, psychological or mechanical methods. May also use natural medicines, prescription or legend drugs, foods, herbs, or other natural remedies.","30,080",59.60,36.44,51.07,72.82,0.7,2.0,26.05,True,True
528,,,29-1299.02,Orthoptists,Diagnose and treat visual system disorders such as binocular vision and eye movement impairments.,"30,080",59.60,36.44,51.07,72.82,0.7,2.0,26.05,True,True
535,,,29-2031.00,Cardiovascular Technologists and Technicians,"Conduct tests on pulmonary or cardiovascular systems of patients for diagnostic, therapeutic, or research purposes. May conduct or assist in electrocardiograms, cardiac catheterizations, pulmonary functions, lung capacity, and similar tests.","55,750",31.49,18.96,30.3,39.30,2.2,3.7,5.280000000000001,True,True
536,,,29-2032.00,Diagnostic Medical Sonographers,Produce ultrasonic recordings of internal organs for use by physicians. Includes vascular technologists.,"81,080",40.58,32.97,39.11,46.80,12.0,14.3,14.09,True,True
537,,,29-2033.00,Nuclear Medicine Technologists,"Prepare, administer, and measure radioactive isotopes in therapeutic, diagnostic, and tracer studies using a variety of radioisotope equipment. Prepare stock solutions of radioactive materials and calculate doses to be administered by radiologists. Subject patients to radiation. Execute blood volume, red cell survival, and fat absorption studies following standard laboratory techniques.","16,910",43.08,36.98,41.01,48.43,0.1,0.4,15.989999999999998,True,True
538,,,29-2034.00,Radiologic Technologists and Technicians,Take x-rays and CAT scans or administer nonradioactive materials into patient's bloodstream for diagnostic or research purposes. Includes radiologic technologists and technicians who specialize in other scanning modalities.,"215,820",33.77,27.57,31.32,38.49,12.2,5.5,6.300000000000001,True,True
539,,,29-2035.00,Magnetic Resonance Imaging Technologists,"Operate Magnetic Resonance Imaging (MRI) scanners. Monitor patient safety and comfort, and view images of area being scanned to ensure quality of pictures. May administer gadolinium contrast dosage intravenously. May interview patient, explain MRI procedures, and position patient on examining table. May enter into the computer data such as patient history, anatomical area to be scanned, orientation specified, and position of entry.","38,380",39.20,32.58,38.51,44.88,3.2,7.7,13.489999999999998,True,True
540,,,29-2036.00,Medical Dosimetrists,"Generate radiation treatment plans, develop radiation dose calculations, communicate and supervise the treatment plan implementation, and consult with members of radiation oncology team.","3,190",62.06,51.74,62.01,68.90,0.1,3.4,36.989999999999995,True,True
541,,,29-2042.00,Emergency Medical Technicians,Assess injuries and illnesses and administer basic emergency medical care. May transport injured or sick persons to medical facilities.,"167,720",19.29,14.84,17.64,21.33,9.3,5.4,-7.379999999999999,False,True
542,,,29-2043.00,Paramedics,"Administer basic or advanced emergency medical care and assess injuries and illnesses. May administer medication intravenously, use equipment such as EKGs, or administer advanced life support to sick or injured individuals.","95,440",25.75,19.55,23.6,29.22,5.3,5.4,-1.4199999999999982,False,True
543,,,29-2051.00,Dietetic Technicians,"Assist in the provision of food service and nutritional programs, under the supervision of a dietitian. May plan and produce meals based on established guidelines, teach principles of food and nutrition, or counsel individuals.","19,690",17.49,14.28,16.33,18.98,0.7,3.5,-8.690000000000001,False,True
544,,,29-2052.00,Pharmacy Technicians,"Prepare medications under the direction of a pharmacist. May measure, mix, count out, label, and record amounts and dosages of medications according to prescription orders.","453,630",19.35,16.63,18.17,21.97,25.9,5.6,-6.849999999999998,False,True
545,,,29-2053.00,Psychiatric Technicians,"Care for individuals with mental or emotional conditions or disabilities, following the instructions of physicians or other health practitioners. Monitor patients' physical and emotional well-being and report to medical staff. May participate in rehabilitation and treatment programs, help with personal hygiene, and administer oral or injectable medications.","100,950",19.60,15.22,17.97,21.97,10.4,9.7,-7.050000000000001,False,True
546,,,29-2055.00,Surgical Technologists,"Assist in operations, under the supervision of surgeons, registered nurses, or other surgical personnel. May help set up operating room, prepare and transport patients for surgery, adjust lights and equipment, pass instruments and other supplies to surgeons and surgeons' assistants, hold retractors, cut sutures, and help count sponges, needles, supplies, and instruments.","107,400",27.64,23.01,26.91,30.94,5.9,5.4,1.8900000000000006,True,True
547,,,29-2056.00,Veterinary Technologists and Technicians,"Perform medical tests in a laboratory environment for use in the treatment and diagnosis of diseases in animals. Prepare vaccines and serums for prevention of diseases. Prepare tissue samples, take blood samples, and execute laboratory tests, such as urinalysis and blood counts. Clean and sterilize instruments and materials and maintain equipment and machines. May assist a veterinarian during surgery.","118,750",19.60,16.59,18.38,22.47,25.2,20.5,-6.640000000000001,False,True
548,,,29-2057.00,Ophthalmic Medical Technicians,"Assist ophthalmologists by performing ophthalmic clinical functions. May administer eye exams, administer eye medications, and instruct the patient in care and use of corrective lenses.","66,060",20.42,16.88,18.68,23.12,8.4,12.7,-6.34,False,True
549,,,29-2061.00,Licensed Practical and Licensed Vocational Nurses,"Care for ill, injured, or convalescing patients or persons with disabilities in hospitals, nursing homes, clinics, private homes, group homes, and similar institutions. May work under the supervision of a registered nurse. Licensing required.","632,020",26.86,22.98,26.26,29.86,34.9,5.3,1.240000000000002,True,True
550,,,29-2072.00,Medical Records Specialists,"Compile, process, and maintain medical records of hospital and clinic patients in a manner consistent with medical, administrative, ethical, legal, and regulatory requirements of the healthcare system. Classify medical and healthcare concepts, including diagnosis, procedures, medical services, and equipment, into the healthcare industry's numerical coding system. Includes medical coders.","187,720",24.56,18.04,22.69,28.93,16.5,8.5,-2.3299999999999983,False,True
551,,,29-2081.00,"Opticians, Dispensing","Design, measure, fit, and adapt lenses and frames for client according to written optical prescription or specification. Assist client with inserting, removing, and caring for contact lenses. Assist client with selecting frames. Measure customer for size of eyeglasses and coordinate frames with facial and eye measurements and optical prescription. Prepare work order for optical laboratory containing instructions for grinding and mounting lenses in frames. Verify exactness of finished lens spectacles. Adjust frame and lens position to fit client. May shape or reshape frames. Includes contact lens opticians.","73,460",21.58,16.50,19.04,25.00,2.0,2.7,-5.98,False,True
552,,,29-2091.00,Orthotists and Prosthetists,"Design, measure, fit, and adapt orthopedic braces, appliances or prostheses, such as limbs or facial parts for patients with disabling conditions.","9,150",37.61,26.25,37.05,45.19,1.5,15.4,12.029999999999998,True,True
553,,,29-2092.00,Hearing Aid Specialists,"Select and fit hearing aids for customers. Administer and interpret tests of hearing. Assess hearing instrument efficacy. Take ear impressions and prepare, design, and modify ear molds.","10,080",30.04,19.53,28.38,36.13,1.5,14.5,3.3599999999999994,True,True
554,,,29-2099.00,"Health Technologists and Technicians, All Other",All health technologists and technicians not listed separately.,"162,800",24.42,17.72,21.63,28.47,11.1,6.6,-3.3900000000000006,False,True
555,,,29-2099.01,Neurodiagnostic Technologists,"Conduct electroneurodiagnostic (END) tests such as electroencephalograms, evoked potentials, polysomnograms, or electronystagmograms. May perform nerve conduction studies.","162,800",24.42,17.72,21.63,28.47,11.1,6.6,-3.3900000000000006,False,True
556,,,29-2099.05,Ophthalmic Medical Technologists,"Assist ophthalmologists by performing ophthalmic clinical functions and ophthalmic photography. Provide instruction and supervision to other ophthalmic personnel. Assist with minor surgical procedures, applying aseptic techniques and preparing instruments. May perform eye exams, administer eye medications, and instruct patients in care and use of corrective lenses.","162,800",24.42,17.72,21.63,28.47,11.1,6.6,-3.3900000000000006,False,True
557,,,29-2099.08,Patient Representatives,"Assist patients in obtaining services, understanding policies and making health care decisions.","162,800",24.42,17.72,21.63,28.47,11.1,6.6,-3.3900000000000006,False,True
558,,,29-9021.00,Health Information Technologists and Medical Registrars,"Apply knowledge of healthcare and information systems to assist in the design, development, and continued modification and analysis of computerized healthcare systems. Abstract, collect, and analyze treatment and followup information of patients. May educate staff and assist in problem solving to promote the implementation of the healthcare information system. May design, develop, test, and implement databases with complete history, diagnosis, treatment, and health status to help monitor diseases.","35,500",31.38,19.68,28.01,39.14,6.2,16.5,2.990000000000002,True,True
560,,,29-9092.00,Genetic Counselors,"Assess individual or family risk for a variety of inherited conditions, such as genetic disorders and birth defects. Provide information to other healthcare providers or to individuals and families concerned with the risk of inherited conditions. Advise individuals and families to support informed decisionmaking and coping methods for those at risk. May help conduct research related to genetic conditions or genetic counseling.","3,220",44.77,38.44,43.26,50.29,0.6,16.1,18.24,True,True
561,,,29-9093.00,Surgical Assistants,"Assist in operations, under the supervision of surgeons. May, in accordance with state laws, help surgeons to make incisions and close surgical sites, manipulate or remove tissues, implant surgical devices or drains, suction the surgical site, place catheters, clamp or cauterize vessels or tissue, and apply dressings to surgical site.","18,650",29.42,19.56,27.54,35.74,1.0,5.2,2.5199999999999996,True,True
562,,,29-9099.00,"Healthcare Practitioners and Technical Workers, All Other",All healthcare practitioners and technical workers not listed separately.,"41,130",32.78,18.96,28.92,39.62,2.3,5.2,3.900000000000002,True,True
563,,,29-9099.01,Midwives,Provide prenatal care and childbirth assistance.,"41,130",32.78,18.96,28.92,39.62,2.3,5.2,3.900000000000002,True,True
566,,,31-1131.00,Nursing Assistants,"Provide or assist with basic care or support under the direction of onsite licensed nursing staff. Perform duties such as monitoring of health status, feeding, bathing, dressing, grooming, toileting, or ambulation of patients in a health or nursing facility. May include medication administration and other health-related tasks. Includes nursing care attendants, nursing aides, and nursing attendants.","1,310,090",17.41,14.79,17.19,18.87,56.5,4.1,-7.829999999999998,False,True
